id,season_type,two_way_winner,over_under_result,home_line_margin,over_under,home_fatigue,away_fatigue
290303015,2,away,,,,3,2
290303016,2,away,,,,3,2
290303010,2,home,,,,3,2
290303023,2,away,,,,3,3
290303013,2,home,,,,3,2
290304005,2,home,,,,4,3
290304014,2,home,,,,3,4
290304017,2,away,,,,2,2
290304018,2,home,,,,2,3
290304025,2,home,,,,3,3
290304004,2,home,,,,3,3
290304006,2,home,,,,3,3
290304026,2,home,,,,2,4
290304022,2,home,,,,2,3
290304012,2,away,,,,3,2
290305003,2,home,,,,3,4
290305007,2,home,,,,3,3
290306019,2,home,,,,2,3
290306028,2,away,,,,2,3
290306030,2,home,,,,2,3
290306002,2,home,,,,2,3
290306008,2,home,,,,2,3
290306004,2,home,,,,3,3
290306010,2,home,,,,4,3
290306024,2,home,,,,3,3
290306013,2,home,,,,2,2
290306026,2,home,,,,3,3
290307001,2,home,,,,4,2
290307005,2,home,,,,4,3
290307018,2,away,,,,1,2
290307003,2,home,,,,2,2
290307029,2,away,,,,2,1
290307006,2,home,,,,4,3
290307015,2,home,,,,3,4
290307022,2,home,,,,3,3
290307012,2,away,,,,2,3
290308028,2,away,,,,3,3
290308002,2,away,,,,2,2
290308024,2,home,,,,4,3
290308017,2,home,,,,3,1
290308010,2,home,,,,4,2
290308025,2,home,,,,2,1
290308023,2,home,,,,1,3
290309001,2,home,,,,4,3
290309008,2,home,,,,3,3
290309014,2,home,,,,4,3
290309016,2,away,,,,3,3
290309007,2,away,,,,4,4
290309022,2,home,,,,3,2
290310011,2,away,,,,3,3
290310015,2,away,,,,3,3
290310024,2,home,,,,3,2
290310021,2,away,,,,3,3
290310023,2,away,,,,1,3
290310012,2,away,,,,2,3
290311001,2,home,,,,4,4
290311019,2,home,,,,3,3
290311020,2,home,,,,2,2
290311027,2,away,,,,4,3
290311008,2,away,,,,3,3
290311014,2,home,,,,4,3
290311016,2,home,,,,3,2
290311010,2,away,,,,3,2
290311007,2,home,,,,4,3
290311022,2,away,,,,3,3
290311009,2,home,,,,2,2
290312024,2,away,,,,3,3
290312021,2,away,,,,3,3
290313020,2,home,,,,3,3
290313027,2,away,,,,4,4
290313028,2,away,,,,3,4
290313030,2,away,,,,3,4
290313001,2,home,,,,4,2
290313002,2,home,,,,3,3
290313016,2,away,,,,3,4
290313015,2,away,,,,2,3
290313022,2,home,,,,3,2
290313023,2,away,,,,2,3
290313009,2,home,,,,2,3
290314014,2,home,,,,3,3
290314016,2,home,,,,3,2
290314004,2,home,,,,3,3
290314010,2,away,,,,3,2
290314007,2,home,,,,3,1
290314021,2,home,,,,2,2
290315028,2,home,,,,2,2
290315001,2,home,,,,3,3
290315008,2,away,,,,3,2
290315015,2,home,,,,2,2
290315020,2,home,,,,2,3
290315013,2,home,,,,3,3
290315005,2,home,,,,3,3
290315019,2,home,,,,3,3
290315027,2,home,,,,3,3
290315009,2,away,,,,2,3
290315012,2,home,,,,2,2
290316030,2,home,,,,3,3
290316003,2,away,,,,3,3
290316025,2,home,,,,3,3
290316029,2,away,,,,3,3
290316007,2,home,,,,2,3
290317001,2,home,,,,3,3
290317005,2,home,,,,4,3
290317004,2,home,,,,2,2
290317006,2,home,,,,3,2
290317024,2,home,,,,3,3
290317026,2,home,,,,2,2
290317009,2,home,,,,3,2
290317013,2,away,,,,3,2
290318002,2,home,,,,2,2
290318011,2,away,,,,2,4
290318030,2,home,,,,3,3
290318018,2,away,,,,2,4
290318003,2,home,,,,3,3
290318015,2,away,,,,2,3
290318025,2,away,,,,2,3
290318029,2,away,,,,3,2
290318010,2,home,,,,3,3
290318021,2,home,,,,3,3
290318012,2,home,,,,3,3
290319001,2,home,,,,3,3
290319005,2,home,,,,3,4
290319013,2,home,,,,2,3
290320011,2,away,,,,2,4
290320028,2,away,,,,2,3
290320017,2,home,,,,4,3
290320018,2,away,,,,3,4
290320003,2,home,,,,3,3
290320008,2,home,,,,3,4
290320025,2,away,,,,3,2
290320010,2,home,,,,3,3
290320024,2,away,,,,3,3
290320007,2,home,,,,3,3
290320009,2,home,,,,3,3
290321005,2,home,,,,3,3
290321019,2,home,,,,3,3
290321030,2,away,,,,4,3
290321029,2,away,,,,3,3
290321004,2,away,,,,2,2
290321015,2,away,,,,1,3
290321021,2,home,,,,2,3
290322008,2,away,,,,3,2
290322016,2,away,,,,3,3
290322024,2,away,,,,3,3
290322028,2,home,,,,2,4
290322017,2,away,,,,4,3
290322003,2,home,,,,3,4
290322023,2,away,,,,3,3
290323001,2,home,,,,3,4
290323027,2,away,,,,4,3
290323002,2,home,,,,4,4
290323014,2,home,,,,3,4
290323018,2,away,,,,3,3
290323021,2,home,,,,2,2
290323022,2,away,,,,3,4
290324004,2,home,,,,3,3
290324025,2,away,,,,3,2
290324024,2,home,,,,2,3
290324026,2,home,,,,1,3
290325001,2,away,,,,3,2
290325005,2,home,,,,3,2
290325011,2,home,,,,2,3
290325020,2,home,,,,4,4
290325027,2,home,,,,4,2
290325028,2,home,,,,2,2
290325018,2,away,,,,3,4
290325003,2,away,,,,2,2
290325019,2,home,,,,2,3
290325006,2,home,,,,1,4
290325021,2,home,,,,2,2
290326008,2,away,,,,3,3
290326004,2,home,,,,3,3
290326022,2,home,,,,2,3
290327019,2,home,,,,3,2
290327020,2,away,,,,4,2
290327028,2,home,,,,2,3
290327001,2,away,,,,3,4
290327005,2,home,,,,3,4
290327017,2,away,,,,2,3
290327018,2,home,,,,3,3
290327006,2,away,,,,1,2
290327024,2,home,,,,3,3
290327023,2,away,,,,1,2
290328004,2,home,,,,4,1
290328027,2,away,,,,3,3
290328030,2,home,,,,2,3
290328014,2,home,,,,4,3
290328010,2,home,,,,1,3
290328007,2,home,,,,3,2
290328026,2,home,,,,2,3
290328022,2,home,,,,2,2
290329005,2,home,,,,2,2
290329001,2,home,,,,3,3
290329016,2,home,,,,3,2
290329028,2,home,,,,2,4
290329008,2,home,,,,3,4
290329002,2,home,,,,3,2
290329011,2,home,,,,2,3
290329003,2,home,,,,2,3
290329023,2,home,,,,1,4
290330014,2,away,,,,3,2
290330017,2,away,,,,3,3
290330026,2,home,,,,3,3
290330009,2,away,,,,3,2
290331005,2,home,,,,3,4
290331011,2,home,,,,3,4
290331020,2,home,,,,3,3
290331030,2,home,,,,3,4
290331016,2,away,,,,2,3
290331024,2,away,,,,2,2
290331007,2,home,,,,3,3
290331022,2,home,,,,2,3
290331023,2,away,,,,2,3
290401019,2,away,,,,3,2
290401002,2,home,,,,3,3
290401017,2,home,,,,3,4
290401015,2,away,,,,3,3
290401029,2,home,,,,3,2
290401006,2,home,,,,3,3
290401021,2,home,,,,3,1
290401009,2,home,,,,2,3
290401012,2,away,,,,2,3
290402020,2,home,,,,3,3
290402027,2,home,,,,3,2
290402007,2,home,,,,3,3
290403011,2,away,,,,3,3
290403030,2,away,,,,3,3
290403002,2,home,,,,2,2
290403019,2,home,,,,2,3
290403025,2,away,,,,2,2
290403029,2,home,,,,3,3
290403026,2,away,,,,4,2
290403021,2,home,,,,3,3
290403009,2,home,,,,3,3
290403013,2,home,,,,3,2
290404018,2,away,,,,2,2
290404004,2,home,,,,2,3
290404020,2,home,,,,3,3
290404001,2,away,,,,3,2
290404027,2,away,,,,3,3
290404015,2,away,,,,3,3
290404007,2,home,,,,2,1
290405005,2,home,,,,3,3
290405006,2,home,,,,3,3
290405008,2,home,,,,3,3
290405028,2,away,,,,2,3
290405003,2,away,,,,4,4
290405010,2,home,,,,2,2
290405016,2,away,,,,2,2
290405025,2,away,,,,2,2
290405017,2,home,,,,3,3
290405023,2,away,,,,3,3
290405013,2,home,,,,3,2
290407028,2,away,,,,3,2
290407030,2,home,,,,3,3
290407014,2,away,,,,3,4
290407025,2,away,,,,2,2
290407029,2,away,,,,3,2
290407004,2,home,,,,1,2
290407010,2,home,,,,3,2
290407023,2,away,,,,3,3
290407012,2,away,,,,3,2
290408005,2,home,,,,3,3
290408011,2,home,,,,2,3
290408019,2,home,,,,2,3
290408024,2,away,,,,2,2
290408002,2,home,,,,1,2
290408018,2,away,,,,2,2
290408003,2,away,,,,3,2
290408015,2,away,,,,1,3
290408007,2,home,,,,3,3
290408006,2,home,,,,2,3
290408009,2,away,,,,2,3
290409004,2,home,,,,2,3
290409023,2,away,,,,3,3
290409013,2,home,,,,3,3
290410020,2,away,,,,3,3
290410001,2,home,,,,3,2
290410002,2,home,,,,1,2
290410008,2,home,,,,2,2
290410019,2,away,,,,2,3
290410025,2,home,,,,3,2
290410028,2,away,,,,3,1
290410029,2,home,,,,3,2
290410006,2,home,,,,2,3
290410024,2,home,,,,3,2
290410022,2,home,,,,3,3
290410009,2,away,,,,2,3
290410012,2,home,,,,3,3
290411011,2,home,,,,3,2
290411017,2,home,,,,2,2
290411016,2,away,,,,2,2
290411004,2,home,,,,2,2
290411015,2,home,,,,1,3
290411026,2,away,,,,2,3
290411012,2,away,,,,3,3
290412003,2,home,,,,3,2
290412005,2,home,,,,2,2
290412014,2,home,,,,2,3
290412028,2,home,,,,3,3
290412023,2,away,,,,3,3
290412013,2,home,,,,3,3
290413011,2,away,,,,3,3
290413027,2,away,,,,2,4
290413008,2,away,,,,3,3
290413017,2,home,,,,3,3
290413015,2,home,,,,2,4
290413006,2,home,,,,3,3
290413010,2,home,,,,3,3
290413007,2,home,,,,2,4
290413026,2,home,,,,3,3
290413021,2,home,,,,3,4
290413022,2,home,,,,4,4
290413009,2,away,,,,3,4
290414001,2,home,,,,2,2
290414020,2,away,,,,3,2
290414013,2,home,,,,3,4
290415002,2,home,,,,3,2
290415004,2,away,,,,3,3
290415005,2,away,,,,3,4
290415006,2,home,,,,3,3
290415011,2,home,,,,3,2
290415014,2,home,,,,3,3
290415016,2,away,,,,2,4
290415018,2,home,,,,2,3
290415019,2,home,,,,3,3
290415024,2,home,,,,3,3
290415029,2,home,,,,3,2
290415012,2,away,,,,3,3
290415021,2,home,,,,3,3
290415022,2,home,,,,3,2
290418002,3,away,,,,3,3
290418005,3,home,,,,3,2
290418024,3,away,,,,3,2
290418022,3,away,,,,2,2
290419013,3,home,,,,2,2
290419019,3,away,,,,2,2
290419001,3,home,,,,2,2
290419007,3,home,,,,2,2
290420002,3,home,,,,3,2
290420024,3,home,,,,2,2
290421005,3,home,,,,2,2
290421022,3,home,,,,2,2
290421013,3,home,,,,1,1
290422019,3,home,,,,2,2
290422001,3,away,,,,1,1
290422007,3,home,,,,1,1
290423004,3,away,,,,2,2
290423006,3,home,,,,2,2
290423026,3,home,,,,2,2
290424008,3,away,,,,2,2
290424020,3,home,,,,2,2
290424010,3,home,,,,2,2
290425003,3,home,,,,2,2
290425006,3,home,,,,3,3
290425014,3,home,,,,2,2
290425026,3,away,,,,2,2
290426004,3,home,,,,2,2
290426008,3,away,,,,2,2
290426020,3,away,,,,2,2
290426010,3,home,,,,2,2
290427014,3,away,,,,2,2
290427003,3,away,,,,2,2
290427013,3,home,,,,3,3
290428002,3,home,,,,2,2
290428019,3,home,,,,3,3
290428024,3,away,,,,2,2
290428022,3,home,,,,2,2
290429001,3,home,,,,2,2
290429007,3,home,,,,2,2
290430004,3,home,,,,3,3
290430020,3,away,,,,3,3
290430010,3,home,,,,3,3
290501014,3,home,,,,2,2
290502002,3,home,,,,2,2
290503001,3,home,,,,3,3
290503007,3,home,,,,2,1
290504002,3,away,,,,2,1
290504013,3,away,,,,0,2
290505005,3,home,,,,0,3
290505007,3,home,,,,2,1
290506002,3,home,,,,2,1
290506013,3,home,,,,1,2
290507005,3,home,,,,1,3
290508019,3,home,,,,2,3
290508010,3,away,,,,2,2
290509006,3,away,,,,2,2
290509001,3,away,,,,2,2
290510010,3,home,,,,3,3
290510019,3,away,,,,3,3
290511001,3,away,,,,3,3
290511006,3,home,,,,2,2
290512002,3,home,,,,3,3
290512013,3,home,,,,3,3
290513007,3,home,,,,2,2
290514019,3,home,,,,3,3
290514010,3,home,,,,3,3
290517013,3,home,,,,2,2
290517002,3,away,,,,2,2
290519013,3,home,,,,2,1
290520005,3,away,,,,0,1
290521013,3,away,,,,2,1
290522005,3,home,,,,1,2
290523007,3,away,,,,2,2
290524019,3,home,,,,2,2
290525007,3,home,,,,3,3
290526019,3,home,,,,3,3
290527013,3,home,,,,3,3
290528005,3,home,,,,3,3
290529007,3,away,,,,3,3
290530019,3,home,,,,3,3
290604013,3,home,,,,1,1
290607013,3,home,,,,1,1
290609019,3,home,,,,2,2
290611019,3,away,,,,2,2
290614019,3,away,,,,2,2
291001026,1,home,,,,0,0
291002011,1,away,,,,0,0
291003007,1,home,,,,1,0
291004018,1,home,,,,0,0
291004016,1,home,,,,0,0
291004009,1,home,,,,0,0
291005008,1,home,,,,0,0
291005006,1,away,,,,0,0
291006004,1,home,,,,1,1
291006005,1,home,,,,0,0
291006027,1,home,,,,0,0
291006020,1,home,,,,0,0
291006024,1,away,,,,0,0
291006021,1,home,,,,0,1
291006022,1,home,,,,0,0
291007001,1,home,,,,0,0
291007019,1,home,,,,1,1
291007028,1,away,,,,1,1
291007008,1,home,,,,1,1
291007029,1,home,,,,1,0
291007010,1,home,,,,1,0
291007013,1,home,,,,0,1
291007023,1,away,,,,1,1
291008011,1,home,,,,1,2
291008132,1,away,,,,0,2
291008030,1,home,,,,1,1
291009019,1,home,,,,2,2
291009020,1,home,,,,2,1
291009027,1,away,,,,1,1
291009002,1,home,,,,1,1
291009016,1,away,,,,1,2
291009024,1,home,,,,1,0
291009013,1,away,,,,1,2
291009012,1,home,,,,1,2
291010003,1,home,,,,2,1
291010030,1,away,,,,2,1
291010015,1,home,,,,1,1
291010021,1,away,,,,1,3
291011007,1,home,,,,1,1
291011002,1,home,,,,2,1
291011028,1,home,,,,3,2
291011008,1,home,,,,2,1
291011014,1,away,,,,2,2
291011006,1,home,,,,2,2
291012001,1,home,,,,2,3
291012005,1,home,,,,2,1
291012025,1,home,,,,2,2
291012029,1,away,,,,2,2
291012010,1,away,,,,3,2
291012012,1,home,,,,1,3
291013008,1,away,,,,2,2
291013017,1,away,,,,2,3
291013018,1,away,,,,1,2
291013003,1,away,,,,2,2
291013004,1,home,,,,1,2
291014005,1,away,,,,2,3
291014002,1,home,,,,4,2
291014016,1,away,,,,1,2
291014025,1,home,,,,2,1
291014029,1,away,,,,2,2
291014024,1,away,,,,2,2
291014022,1,away,,,,1,2
291015028,1,away,,,,3,2
291015006,1,home,,,,1,2
291015014,1,home,,,,2,2
291015026,1,home,,,,0,2
291015013,1,home,,,,1,0
291016011,1,home,,,,1,2
291016018,1,home,,,,1,2
291016004,1,home,,,,3,1
291016024,1,home,,,,2,2
291016021,1,home,,,,3,1
291017012,1,home,,,,2,1
291017003,1,home,,,,2,1
291017029,1,home,,,,2,2
291017006,1,home,,,,1,3
291017015,1,home,,,,2,2
291017023,1,home,,,,1,1
291017013,1,home,,,,1,1
291018018,1,home,,,,2,0
291018028,1,away,,,,2,2
291018021,1,away,,,,3,2
291018030,1,away,,,,1,2
