id,season_type,two_way_winner,handicap_winner,over_under_result,home_line_margin,over_under,home_b2b,away_b2b
400583955,1,away,,,,,0,0
400583954,1,home,,,,,0,0
400583957,1,home,,,,,1,0
400583956,1,home,,,,,0,0
400583958,1,away,,,,,0,0
400583959,1,home,,,,,0,0
400583963,1,away,,,,,0,0
400583960,1,home,,,,,0,0
400583961,1,home,,,,,0,0
400583962,1,home,,,,,0,1
400583964,1,away,,,,,0,1
400583965,1,home,,,,,0,0
400583968,1,away,,,,,0,0
400583966,1,home,,,,,0,1
400583967,1,home,,,,,0,0
400583974,1,home,,,,,0,0
400583969,1,away,,,,,0,0
400583970,1,home,,,,,0,0
400583971,1,home,,,,,0,0
400583972,1,home,,,,,1,0
400583973,1,away,,,,,0,0
400583975,1,away,,,,,0,1
400583976,1,home,,,,,0,0
400583977,1,home,,,,,0,0
400583979,1,home,,,,,0,0
400583978,1,home,,,,,0,0
400583980,1,away,,,,,0,0
400583981,1,away,,,,,0,0
400583982,1,home,,,,,0,0
400583988,1,away,,,,,0,0
400583983,1,home,,,,,0,0
400583984,1,away,,,,,0,0
400583985,1,away,,,,,1,0
400583987,1,home,,,,,0,1
400583986,1,home,,,,,0,0
400583989,1,home,,,,,0,1
400583990,1,home,,,,,0,1
400583992,1,home,,,,,0,1
400583993,1,away,,,,,1,1
400583994,1,away,,,,,0,1
400583991,1,home,,,,,0,1
400583995,1,away,,,,,1,0
400583996,1,away,,,,,0,0
400583997,1,away,,,,,1,1
400583999,1,home,,,,,0,0
400584000,1,home,,,,,0,0
400583998,1,home,,,,,0,0
400584001,1,away,,,,,0,0
400584002,1,home,,,,,0,0
400584003,1,home,,,,,1,0
400584004,1,away,,,,,0,0
400584005,1,home,,,,,0,0
400584006,1,home,,,,,0,0
400584007,1,home,,,,,0,0
400584008,1,home,,,,,0,0
400584009,1,away,,,,,0,0
400584013,1,home,,,,,0,0
400584010,1,away,,,,,0,0
400584011,1,away,,,,,0,0
400583924,1,home,,,,,0,0
400584014,1,away,,,,,0,0
400584018,1,home,,,,,0,0
400584019,1,home,,,,,0,0
400584020,1,home,,,,,0,0
400584015,1,home,,,,,0,0
400584016,1,away,,,,,0,1
400584021,1,away,,,,,0,0
400584017,1,home,,,,,1,1
400584022,1,home,,,,,1,1
400584023,1,away,,,,,0,1
400584025,1,home,,,,,0,0
400584024,1,home,,,,,0,0
400584026,1,away,,,,,0,0
400584032,1,home,,,,,0,0
400584027,1,away,,,,,0,0
400584028,1,away,,,,,0,0
400584029,1,home,,,,,0,0
400584030,1,away,,,,,0,0
400584031,1,away,,,,,0,0
400584033,1,home,,,,,0,0
400584034,1,away,,,,,0,0
400578293,2,home,home,,-9.5,,0,0
400578294,2,home,away,,-7.5,,0,0
400578295,2,away,away,,6.0,,0,0
400578296,2,home,away,,-9.0,,0,0
400578297,2,home,away,,-12.5,,0,0
400578298,2,home,home,,3.5,,0,0
400578299,2,home,home,,-5.0,,0,0
400578300,2,home,home,,-5.5,,0,0
400578301,2,home,away,,-8.0,,0,0
400578302,2,away,away,,2.5,,0,0
400578303,2,home,home,,-7.0,,0,0
400578304,2,away,away,,5.5,,0,1
400578305,2,home,home,,-8.0,,0,1
400578306,2,away,away,,4.5,,0,0
400578307,2,home,home,,-6.5,,0,0
400578308,2,away,away,,2.0,,1,1
400578309,2,home,home,,-1.5,,1,1
400578310,2,away,away,,-12.0,,0,1
400578311,2,home,home,,-10.5,,0,1
400578312,2,home,away,,-10.5,,0,1
400578313,2,away,away,,5.0,,0,1
400578314,2,away,away,,-2.5,,0,1
400578315,2,home,home,,-8.0,,0,0
400578316,2,home,home,,2.0,,0,0
400578317,2,home,home,,5.5,,0,0
400578318,2,away,home,,11.0,,0,1
400578319,2,away,away,over,-1.0,203.0,0,1
400578320,2,away,away,under,-3.0,186.0,0,1
400578321,2,away,away,over,6.0,195.0,0,0
400578322,2,away,away,over,9.0,196.0,0,0
400578323,2,home,home,over,-9.0,197.0,0,0
400578324,2,home,away,over,-10.5,193.0,0,1
400578325,2,away,away,under,-2.5,196.0,1,0
400578326,2,home,home,under,-7.0,209.0,0,0
400578327,2,away,home,over,3.0,192.0,0,1
400578328,2,home,home,under,4.5,194.0,0,0
400578329,2,home,home,over,2.0,204.0,0,1
400578330,2,home,home,over,-14.0,211.0,0,1
400578331,2,away,away,,-11.5,,1,1
400578332,2,home,tie,,-5.0,,1,1
400578333,2,home,away,,-4.0,,0,0
400578334,2,away,away,,-3.5,,0,1
400578335,2,away,away,,9.5,,0,0
400578336,2,home,home,,-7.0,,0,0
400578337,2,home,home,,-5.0,,0,0
400578338,2,home,away,,-9.5,,0,0
400578339,2,away,away,,-9.0,,0,0
400578340,2,home,away,,-9.5,,0,0
400578341,2,away,away,,-3.0,,0,0
400578342,2,away,away,,-1.5,,0,1
400578343,2,away,away,,-1.5,,0,0
400578344,2,home,home,,-11.5,,0,1
400578345,2,home,away,,-12.5,,0,0
400578346,2,home,home,,-3.0,,1,0
400578347,2,home,home,,2.0,,0,0
400578348,2,away,home,,7.0,,0,0
400578349,2,home,home,,-2.5,,1,1
400578350,2,away,away,,-2.0,,0,1
400578351,2,away,away,,1.0,,0,1
400578352,2,away,away,,-6.0,,0,0
400578353,2,home,home,,-1.5,,0,1
400578354,2,away,away,,7.0,,1,1
400578355,2,home,away,,-11.0,,1,1
400578356,2,home,away,,-9.5,,0,0
400578357,2,away,away,,-3.0,,1,0
400578358,2,home,home,,7.5,,0,1
400578359,2,home,home,,-0.0,,0,0
400578360,2,home,home,,-2.5,,0,0
400578361,2,home,home,,-4.0,,0,1
400578362,2,home,home,,-3.0,,0,0
400578363,2,home,away,,-3.5,,0,0
400578364,2,home,home,,3.5,,0,0
400578365,2,away,home,,11.0,,0,0
400578366,2,home,away,,-6.5,,0,0
400578367,2,home,home,,-5.0,,0,0
400578368,2,home,away,,-6.0,,0,0
400578369,2,home,home,,-4.5,,0,0
400578370,2,away,home,,8.0,,0,0
400578371,2,away,away,,-4.5,,0,0
400578372,2,away,away,,3.5,,0,1
400578373,2,away,away,,3.0,,0,0
400578374,2,home,away,,-4.5,,0,1
400578375,2,away,away,,4.0,,1,1
400578376,2,home,home,,-5.0,,1,1
400578377,2,home,home,,-7.5,,0,1
400578378,2,away,away,,-10.0,,1,1
400578379,2,away,away,,-4.5,,0,0
400578380,2,home,home,,5.5,,1,1
400578381,2,away,away,,-7.0,,0,0
400578382,2,home,away,,-9.5,,1,1
400578383,2,away,away,,-4.5,,1,1
400578384,2,home,home,,4.5,,0,0
400578385,2,home,home,,-14.5,,0,0
400578386,2,away,away,,-6.0,,0,1
400578387,2,home,home,,-1.0,,0,1
400578388,2,home,home,,-9.0,,0,0
400578389,2,home,home,,4.0,,0,0
400578390,2,home,away,,-10.0,,0,0
400578391,2,home,home,,-2.0,,0,0
400578392,2,away,away,,-0.0,,0,0
400578393,2,home,home,,-9.0,,0,0
400578394,2,away,away,,-2.5,,0,0
400578395,2,home,away,,-11.0,,0,0
400578396,2,home,away,,-11.5,,0,0
400578397,2,home,home,,-6.0,,0,0
400578398,2,home,home,,-7.5,,0,0
400578399,2,home,away,,-8.0,,0,0
400578400,2,away,away,,-5.5,,0,1
400578401,2,home,away,,-7.5,,0,0
400578402,2,home,away,,-6.0,,0,0
400578403,2,away,away,,-6.0,,0,1
400578404,2,away,away,,-10.0,,0,0
400578405,2,away,away,,-6.5,,0,1
400578406,2,home,away,,-10.5,,0,1
400578407,2,away,away,,2.0,,0,1
400578408,2,home,home,,-4.5,,0,0
400578409,2,away,away,,6.0,,0,0
400578410,2,home,away,,-7.0,,0,0
400578411,2,away,away,,-3.0,,0,0
400578412,2,home,home,,-15.0,,0,0
400578413,2,home,away,,-10.0,,0,1
400578414,2,away,away,,-2.0,,0,0
400578415,2,home,home,,-3.0,,0,0
400578416,2,home,home,,-2.5,,0,0
400578417,2,away,home,,6.0,,0,0
400578418,2,away,away,,-3.0,,0,0
400578419,2,home,away,,-15.0,,0,1
400578420,2,home,home,,-8.5,,0,0
400578421,2,away,away,,-1.5,,0,0
400578422,2,away,away,,-5.5,,0,0
400578423,2,away,away,,9.0,,0,0
400578424,2,home,away,,-10.0,,0,1
400578425,2,home,home,,-10.0,,1,1
400578426,2,home,home,,-9.0,,0,1
400578427,2,away,away,,-9.0,,0,1
400578428,2,home,away,,-11.0,,0,1
400578429,2,home,home,,-10.0,,0,1
400578430,2,home,home,,-8.0,,0,0
400578431,2,home,home,,2.5,,0,1
400578432,2,home,home,,-10.0,,0,1
400578433,2,home,home,,-7.5,,0,1
400578434,2,home,home,,-1.0,,1,1
400578435,2,away,away,,-4.5,,1,1
400578436,2,away,home,,6.0,,0,0
400578437,2,away,away,,8.0,,0,1
400578438,2,away,away,,3.0,,0,0
400578439,2,away,away,,-10.0,,0,0
400578440,2,away,away,,1.0,,0,0
400578441,2,away,away,,-6.5,,0,0
400578442,2,away,away,,-4.0,,0,0
400578443,2,home,home,,-2.0,,0,1
400578444,2,home,home,,-16.0,,0,0
400578445,2,home,home,,-3.5,,0,0
400578446,2,away,away,,-4.5,,0,0
400578447,2,away,away,,-10.0,,0,0
400578448,2,home,away,,-5.5,,0,0
400578449,2,home,home,,-5.5,,0,0
400578450,2,away,away,,-1.5,,0,1
400578451,2,away,away,,-3.5,,0,0
400578452,2,home,home,,1.0,,0,0
400578453,2,away,away,,5.5,,0,0
400578454,2,away,away,,4.0,,0,0
400578455,2,away,away,,1.0,,0,0
400578456,2,away,away,,-6.0,,0,1
400578457,2,away,home,,3.5,,0,0
400578458,2,home,home,,-2.0,,0,0
400578459,2,home,home,,1.5,,0,1
400578460,2,home,tie,,-7.0,,0,1
400578461,2,away,away,,-13.0,,0,1
400578462,2,away,away,,3.0,,0,1
400578463,2,home,home,,-0.0,,0,0
400578464,2,away,away,,-5.0,,0,0
400578465,2,away,away,,10.0,,0,0
400578466,2,home,home,,-6.0,,0,0
400578467,2,home,home,,-10.0,,0,0
400578468,2,home,home,,-7.5,,0,0
400578469,2,away,away,,6.5,,0,0
400578470,2,away,away,,-1.0,,0,0
400578471,2,home,home,,1.0,,0,0
400578472,2,home,home,,-10.5,,0,0
400578473,2,home,home,,-0.0,,0,0
400578474,2,home,home,,-11.5,,0,0
400578475,2,home,home,,-6.5,,0,1
400578476,2,away,away,,2.5,,0,1
400578477,2,away,away,,-1.0,,1,0
400578478,2,away,away,,-4.0,,1,1
400578479,2,home,away,,-11.5,,0,1
400578480,2,home,home,,3.0,,0,1
400578481,2,away,away,,5.0,,1,0
400578482,2,away,away,,2.5,,1,1
400578483,2,home,home,,-8.5,,1,1
400578484,2,away,away,,4.0,,1,1
400578485,2,home,home,,-3.0,,1,0
400578486,2,away,away,,5.0,,1,1
400578487,2,home,away,,-2.5,,0,1
400578488,2,away,home,,7.5,,0,0
400578489,2,away,away,,1.0,,0,0
400578490,2,away,away,,4.0,,0,0
400578491,2,home,home,,-10.0,,0,0
400578492,2,away,home,,11.0,,0,0
400578493,2,home,away,,-5.0,,0,0
400578494,2,home,away,,-8.5,,0,0
400578495,2,away,away,,-12.5,,0,0
400578496,2,away,away,,1.0,,0,0
400578497,2,away,away,,-6.5,,0,0
400578498,2,away,away,,5.5,,0,0
400578499,2,home,home,,-3.5,,0,0
400578500,2,away,away,,-5.5,,0,0
400578501,2,home,home,,-2.0,,0,1
400578502,2,away,away,,5.0,,0,0
400578503,2,home,home,,-6.0,,0,1
400578504,2,away,away,,8.5,,0,1
400578505,2,away,away,,7.0,,0,0
400578506,2,home,away,,-13.5,,0,0
400578507,2,away,away,,1.5,,1,0
400578508,2,away,home,,7.5,,1,0
400578509,2,home,home,,-4.5,,0,1
400578510,2,away,away,,2.0,,0,1
400578511,2,home,home,,-3.0,,0,0
400578512,2,home,away,,-13.0,,0,0
400578513,2,home,home,,-6.5,,0,1
400578514,2,away,home,,7.0,,0,0
400578515,2,away,away,,3.5,,0,0
400578516,2,away,home,,7.5,,0,0
400578517,2,home,home,,-3.0,,0,0
400578518,2,away,away,,-3.5,,0,0
400578519,2,away,away,,-3.0,,0,0
400578520,2,away,away,,3.5,,0,0
400578521,2,home,home,,-6.5,,0,0
400578522,2,home,home,,-4.5,,0,0
400578523,2,home,tie,,-8.0,,0,0
400578524,2,home,home,,-3.0,,0,0
400578525,2,away,away,,-4.0,,0,0
400578526,2,away,away,,-6.0,,0,0
400578527,2,away,home,,12.0,,0,1
400578528,2,home,away,,-4.5,,0,1
400578529,2,home,home,,-7.0,,1,1
400578530,2,home,home,,-9.5,,0,1
400578531,2,away,away,,7.0,,0,1
400578532,2,away,away,,-1.0,,1,1
400578533,2,away,away,,6.0,,0,1
400578534,2,away,away,,-0.0,,0,0
400578535,2,away,away,,8.0,,1,1
400578536,2,away,away,,-0.0,,1,1
400578537,2,away,away,,3.0,,0,0
400578538,2,away,away,,-9.5,,0,0
400578539,2,home,tie,,-14.0,,0,0
400578540,2,home,home,,6.5,,0,0
400578541,2,away,home,,14.5,,0,0
400578542,2,home,home,,-5.0,,0,1
400578543,2,away,away,,-0.0,,0,0
400578544,2,home,home,,-14.0,,0,1
400578545,2,home,away,,-10.5,,0,0
400578546,2,home,away,,-7.5,,0,0
400578547,2,away,away,,-4.0,,0,0
400578548,2,away,away,,-1.0,,0,0
400578549,2,away,away,,-2.5,,0,0
400578550,2,home,home,,2.5,,0,0
400578551,2,away,home,,3.0,,1,0
400578552,2,home,home,,-6.5,,0,0
400578553,2,away,away,,-0.0,,0,0
400578554,2,home,away,,-13.5,,0,0
400578555,2,away,away,,4.5,,0,1
400578556,2,home,home,,-9.0,,0,1
400578557,2,home,home,,-4.5,,1,1
400578558,2,home,home,,6.5,,1,0
400578559,2,away,away,,-4.0,,0,1
400578560,2,home,home,,5.0,,0,0
400578561,2,away,home,,5.0,,1,1
400578562,2,away,away,,-6.0,,0,0
400578563,2,away,away,,5.0,,0,1
400578564,2,home,home,,-13.5,,0,1
400578565,2,away,home,,7.5,,0,0
400578566,2,home,away,,-8.5,,0,0
400578567,2,home,home,,-8.0,,0,0
400578568,2,home,away,,-5.0,,0,1
400578569,2,away,tie,,12.0,,0,0
400578570,2,home,home,,-4.0,,0,0
400578571,2,home,home,,-4.0,,0,0
400578572,2,away,away,,-1.5,,0,0
400578573,2,away,away,,-3.0,,0,1
400578574,2,away,away,,-1.5,,0,0
400578575,2,away,home,,2.5,,0,0
400578576,2,away,away,,-6.5,,0,0
400578577,2,home,home,,-0.0,,0,0
400578578,2,away,away,,-4.5,,0,0
400578579,2,home,away,,-2.5,,0,1
400578580,2,away,away,,-9.5,,0,1
400578581,2,away,away,,1.0,,0,0
400578582,2,home,home,,-2.0,,1,1
400578583,2,home,home,,-0.0,,1,1
400578584,2,away,away,,-0.0,,1,1
400578585,2,home,home,,-9.5,,0,0
400578586,2,home,home,,4.0,,1,1
400578587,2,home,home,,-5.0,,1,1
400578588,2,home,home,,-7.0,,1,1
400578589,2,away,home,,7.5,,0,1
400578590,2,home,home,,-8.5,,0,0
400578591,2,away,home,,5.5,,0,0
400578592,2,away,away,,3.5,,0,1
400578593,2,away,away,,1.0,,0,0
400578594,2,home,away,,-8.5,,0,0
400578595,2,away,away,,5.0,,0,0
400578596,2,home,away,,-9.0,,0,0
400578597,2,away,away,,11.0,,0,0
400578598,2,home,home,,-5.5,,0,0
400578599,2,home,away,,-7.5,,0,0
400578600,2,home,away,,-5.5,,1,1
400578601,2,away,away,,7.5,,0,0
400578602,2,home,home,,-3.5,,0,0
400578603,2,home,home,,-8.0,,0,0
400578604,2,home,home,,-10.5,,0,0
400578605,2,away,away,,-6.0,,1,0
400578606,2,home,home,,8.5,,1,0
400578607,2,home,home,,-2.0,,0,1
400578608,2,home,home,,-3.0,,0,0
400578609,2,away,away,,6.0,,0,0
400578610,2,away,home,,5.0,,0,0
400578611,2,home,home,,-12.5,,0,0
400578612,2,home,home,,-11.5,,0,0
400578613,2,home,home,,12.0,,0,1
400578615,2,home,away,,-7.0,,1,1
400578614,2,home,home,,-10.5,,1,1
400578616,2,home,home,,-11.0,,0,0
400578617,2,home,home,,-3.5,,0,1
400578618,2,home,home,,-3.0,,0,0
400578619,2,away,away,,-1.0,,0,1
400578620,2,home,home,,-1.0,,0,0
400578621,2,home,home,,3.0,,0,0
400578622,2,home,away,,-8.0,,0,0
400578623,2,away,away,,-7.0,,0,0
400578624,2,home,home,,-7.5,,0,0
400578625,2,home,home,,-9.0,,0,0
400578626,2,home,away,,-9.0,,0,0
400578627,2,away,away,,10.0,,0,1
400578628,2,home,home,,3.0,,0,1
400578629,2,away,away,,-8.5,,0,0
400578630,2,away,away,,2.0,,0,0
400578631,2,away,away,,-12.5,,0,0
400578632,2,away,away,,2.5,,0,0
400578633,2,away,away,,-3.5,,1,1
400578634,2,away,away,,4.5,,1,1
400578635,2,home,home,,4.0,,1,1
400578636,2,home,home,,5.5,,0,1
400578637,2,away,home,,9.5,,1,1
400578638,2,home,home,,-6.5,,0,0
400578639,2,away,away,,-4.5,,0,1
400578640,2,away,away,,5.5,,1,1
400578641,2,away,away,,3.5,,1,1
400578642,2,home,tie,,-9.0,,1,1
400578643,2,away,away,,3.0,,0,0
400578644,2,home,home,,-8.0,,0,0
400578645,2,away,tie,,5.0,,0,0
400578646,2,away,away,,3.5,,1,0
400578647,2,home,away,,-10.5,,0,0
400578648,2,home,home,,-5.0,,0,1
400578649,2,away,away,,4.5,,0,0
400578650,2,home,home,,-1.5,,0,0
400578651,2,home,home,,-10.0,,1,0
400578652,2,away,away,,-5.5,,1,0
400578653,2,home,home,,-5.5,,0,1
400578654,2,home,home,,-13.0,,0,0
400578655,2,home,home,,-13.5,,0,0
400578656,2,away,away,,-6.5,,0,0
400578657,2,home,home,,-0.0,,0,0
400578658,2,home,tie,,-8.0,,0,0
400578659,2,away,away,,6.0,,0,0
400578660,2,away,away,,7.0,,0,0
400578661,2,away,away,,1.5,,0,0
400578662,2,away,away,,-8.0,,0,0
400578663,2,home,home,,-5.0,,0,0
400578664,2,away,away,,6.0,,0,1
400578665,2,away,away,,-4.0,,1,1
400578666,2,home,home,,-9.0,,0,1
400578667,2,away,away,,-2.5,,0,1
400578668,2,home,away,,-8.5,,0,0
400578669,2,home,away,,-11.0,,0,0
400578670,2,away,away,,3.5,,0,0
400578671,2,home,away,,-10.0,,0,0
400578672,2,away,away,,-4.5,,1,0
400578673,2,away,away,,-6.0,,0,1
400578674,2,home,home,,-4.0,,0,0
400578675,2,away,away,,-3.0,,0,0
400578676,2,away,away,,4.0,,0,0
400578677,2,home,home,,-7.5,,0,0
400578678,2,home,away,,-10.0,,0,0
400578679,2,away,away,,8.5,,0,0
400578680,2,away,home,,4.0,,0,0
400578681,2,away,away,,-6.5,,0,1
400578682,2,away,away,,-4.0,,0,0
400578683,2,home,home,,6.0,,0,0
400578684,2,away,home,,10.0,,0,1
400578685,2,away,away,,6.5,,1,0
400578686,2,away,away,,-5.0,,0,1
400578687,2,home,home,,-3.5,,1,1
400578688,2,away,away,,-5.0,,0,0
400578689,2,home,away,,-10.5,,0,1
400578690,2,home,away,,-5.0,,1,0
400578691,2,home,away,,-11.0,,1,0
400578692,2,home,away,,-12.5,,1,1
400578693,2,home,home,,-3.5,,1,1
400578694,2,home,home,,-5.5,,0,1
400578695,2,home,home,,-2.0,,1,1
400578696,2,home,home,,-2.5,,1,1
400578697,2,away,away,,-8.0,,1,1
400578698,2,away,away,,-6.0,,1,1
400578699,2,away,tie,,4.0,,0,1
400578700,2,away,away,,-7.5,,0,1
400578701,2,home,home,,-0.0,,0,0
400578702,2,home,home,,-3.0,,0,0
400578703,2,home,home,,-4.5,,0,0
400578704,2,away,away,,-10.0,,0,0
400578705,2,away,away,,-6.5,,0,0
400578706,2,home,home,,-1.5,,0,0
400578707,2,home,home,,-11.0,,0,0
400578708,2,home,home,,-14.5,,0,0
400578709,2,home,home,,1.0,,0,0
400578710,2,home,home,,-2.5,,0,0
400578711,2,away,away,,-3.5,,0,1
400578712,2,home,home,,-2.5,,1,1
400578713,2,home,home,,-2.0,,0,1
400578714,2,away,away,,-7.5,,0,0
400578715,2,away,away,,-6.5,,0,1
400578716,2,away,away,,-7.0,,0,1
400578717,2,home,home,,-1.5,,0,1
400578718,2,home,home,,10.0,,0,1
400578719,2,away,away,,5.5,,0,1
400578720,2,away,away,,-5.0,,0,1
400578721,2,home,home,,-5.0,,1,1
400578722,2,home,home,,-10.0,,0,0
400578723,2,home,home,,-2.0,,0,0
400578724,2,away,away,over,-1.5,201.0,0,0
400578725,2,away,away,,6.0,,0,0
400578726,2,away,away,,-9.5,,0,0
400578727,2,home,home,,3.0,,0,0
400578728,2,away,away,over,-2.0,193.0,0,0
400578729,2,home,home,under,-3.0,203.0,0,0
400578730,2,home,home,under,-6.5,198.0,0,0
400578731,2,home,away,under,-13.0,215.0,0,1
400578732,2,home,away,,-10.0,,0,0
400578733,2,home,home,,-15.0,,0,0
400578734,2,away,away,,-0.0,,0,0
400578735,2,away,away,,-4.5,,1,0
400578736,2,away,away,,-4.5,,1,1
400578737,2,home,home,,-9.0,,0,0
400578738,2,away,away,,2.0,,0,1
400578739,2,home,home,,-6.0,,0,1
400578740,2,away,away,,-1.5,,0,1
400578741,2,away,away,,3.5,,1,1
400578742,2,home,home,,-8.0,,0,1
400578743,2,home,away,,-8.0,,1,0
400578744,2,home,away,,-16.5,,0,1
400578745,2,away,away,,-9.0,,1,1
400578746,2,home,home,,-1.0,,0,0
400578747,2,home,home,,-4.0,,0,0
400578748,2,home,home,,-11.0,,0,1
400578749,2,away,away,,2.5,,0,0
400578750,2,away,away,,5.5,,0,0
400578751,2,away,away,,-2.5,,0,0
400578752,2,away,home,,3.5,,0,0
400578753,2,home,home,,-1.5,,0,0
400578754,2,away,away,,-5.5,,0,0
400578755,2,away,away,,-4.0,,1,0
400578756,2,home,away,,-11.5,,0,0
400578757,2,away,away,,-2.5,,1,0
400578758,2,home,home,,-3.5,,0,0
400578759,2,away,away,,-11.0,,1,1
400578760,2,home,home,,-3.5,,0,0
400578761,2,home,home,,-3.0,,0,0
400578762,2,home,home,,-4.5,,0,1
400578763,2,away,away,,-7.0,,0,0
400578764,2,home,away,,-8.0,,1,0
400578765,2,home,home,,-2.5,,0,0
400578766,2,home,home,,-18.0,,0,0
400578767,2,home,home,,-0.0,,0,1
400578768,2,home,home,,-3.5,,1,1
400578769,2,home,home,,-13.0,,1,0
400578770,2,home,home,,-12.0,,0,0
400578771,2,away,away,,-7.0,,1,0
400578773,2,home,away,,-3.5,,1,1
400578772,2,home,away,,-7.0,,0,1
