id,season_type,two_way_winner,handicap_winner,over_under_result,home_line_margin,over_under,home_b2b,away_b2b
320312021,2,away,,,,,0,0
320312012,2,away,,,,,1,0
320313005,2,away,,,,,0,0
320313011,2,home,,,,,0,0
320313019,2,home,,,,,0,0
320313025,2,away,,,,,0,0
320313029,2,away,,,,,0,0
320313006,2,home,,,,,0,1
320313007,2,home,,,,,0,0
320313023,2,away,,,,,0,0
320314011,2,home,,,,,1,0
320314017,2,home,,,,,0,1
320314018,2,home,,,,,1,1
320314003,2,away,,,,,0,1
320314010,2,home,,,,,1,0
320314015,2,home,,,,,0,0
320314024,2,home,,,,,0,0
320314004,2,home,,,,,0,0
320314023,2,away,,,,,1,0
320314009,2,away,,,,,1,0
320314012,2,home,,,,,0,1
320314021,2,home,,,,,0,0
320315003,2,away,,,,,1,0
320315006,2,home,,,,,0,1
320315007,2,away,,,,,0,0
320315026,2,home,,,,,1,0
320315012,2,away,,,,,1,1
320316019,2,home,,,,,1,0
320316020,2,away,,,,,0,1
320316001,2,home,,,,,1,0
320316018,2,home,,,,,0,0
320316004,2,away,,,,,0,0
320316029,2,away,,,,,0,0
320316025,2,away,,,,,1,0
320316021,2,home,,,,,1,0
320316023,2,home,,,,,0,0
320316009,2,away,,,,,0,0
320316013,2,home,,,,,0,1
320317012,2,home,,,,,1,0
320317011,2,away,,,,,1,1
320317030,2,home,,,,,1,0
320317004,2,home,,,,,1,0
320317017,2,away,,,,,0,0
320317006,2,home,,,,,0,1
320317007,2,home,,,,,0,1
320317026,2,home,,,,,0,1
320318005,2,away,,,,,0,0
320318012,2,home,,,,,1,1
320318023,2,home,,,,,1,1
320318029,2,home,,,,,1,0
320318014,2,home,,,,,0,0
320318021,2,home,,,,,0,0
320318013,2,away,,,,,0,1
320318025,2,home,,,,,0,0
320319030,2,away,,,,,0,1
320319001,2,away,,,,,1,1
320319017,2,away,,,,,1,1
320319019,2,away,,,,,0,0
320319007,2,away,,,,,0,0
320319009,2,away,,,,,0,0
320320011,2,home,,,,,0,0
320320014,2,home,,,,,0,1
320320018,2,home,,,,,0,0
320320010,2,home,,,,,0,0
320320026,2,home,,,,,0,0
320320022,2,away,,,,,0,0
320320023,2,home,,,,,0,0
320321019,2,home,,,,,1,1
320321020,2,away,,,,,0,1
320321028,2,away,,,,,1,1
320321001,2,home,,,,,0,0
320321017,2,away,,,,,0,0
320321003,2,away,,,,,0,0
320321025,2,home,,,,,1,0
320321024,2,home,,,,,0,0
320321007,2,home,,,,,0,0
320321006,2,away,,,,,0,1
320322027,2,away,,,,,1,0
320322003,2,home,,,,,1,1
320322010,2,home,,,,,0,1
320322015,2,away,,,,,0,0
320322022,2,home,,,,,0,0
320322023,2,away,,,,,0,0
320323011,2,away,,,,,1,0
320323019,2,home,,,,,0,0
320323028,2,home,,,,,0,0
320323030,2,away,,,,,0,0
320323001,2,home,,,,,0,0
320323008,2,away,,,,,1,0
320323020,2,home,,,,,0,1
320323025,2,home,,,,,0,0
320323024,2,home,,,,,0,0
320323013,2,home,,,,,0,1
320323026,2,home,,,,,1,0
320324012,2,home,,,,,1,1
320324027,2,away,,,,,0,1
320324017,2,home,,,,,1,1
320324018,2,home,,,,,1,1
320324003,2,away,,,,,0,1
320324004,2,home,,,,,0,0
320324010,2,away,,,,,0,1
320324015,2,away,,,,,0,0
320324009,2,home,,,,,0,0
320325005,2,away,,,,,0,0
320325016,2,home,,,,,1,1
320325001,2,home,,,,,1,1
320325002,2,home,,,,,1,1
320325024,2,home,,,,,1,1
320325025,2,home,,,,,0,0
320325022,2,home,,,,,0,1
320325013,2,away,,,,,0,0
320326011,2,home,,,,,1,0
320326027,2,away,,,,,1,0
320326028,2,away,,,,,1,0
320326030,2,away,,,,,0,1
320326017,2,away,,,,,0,1
320326018,2,home,,,,,0,1
320326004,2,away,,,,,0,0
320326010,2,home,,,,,0,0
320326012,2,home,,,,,0,0
320327020,2,home,,,,,0,0
320327015,2,home,,,,,0,0
320327029,2,home,,,,,0,0
320327006,2,home,,,,,0,1
320327021,2,away,,,,,0,0
320327022,2,away,,,,,0,0
320327009,2,away,,,,,0,0
320328005,2,away,,,,,1,0
320328018,2,home,,,,,0,0
320328028,2,home,,,,,0,1
320328030,2,away,,,,,0,0
320328001,2,away,,,,,0,1
320328002,2,home,,,,,0,0
320328017,2,home,,,,,0,0
320328023,2,away,,,,,0,1
320328009,2,away,,,,,1,0
320328012,2,home,,,,,0,1
320329011,2,home,,,,,1,0
320329014,2,home,,,,,0,0
320329022,2,home,,,,,0,1
320329013,2,away,,,,,0,0
320330027,2,home,,,,,1,0
320330028,2,away,,,,,0,0
320330030,2,away,,,,,0,0
320330001,2,home,,,,,0,0
320330005,2,away,,,,,0,0
320330004,2,home,,,,,0,0
320330010,2,home,,,,,0,0
320330016,2,away,,,,,0,0
320330019,2,away,,,,,0,1
320330026,2,away,,,,,0,0
320330009,2,away,,,,,0,0
320330012,2,home,,,,,0,1
320331013,2,home,,,,,1,1
320331008,2,home,,,,,0,1
320331018,2,home,,,,,1,1
320331020,2,home,,,,,1,1
320331015,2,away,,,,,0,1
320331024,2,home,,,,,0,0
320331023,2,away,,,,,1,1
320331012,2,home,,,,,1,1
320401025,2,home,,,,,0,1
320401002,2,home,,,,,1,0
320401019,2,away,,,,,1,0
320401028,2,home,,,,,0,0
320401010,2,away,,,,,1,0
320401021,2,home,,,,,0,0
320401022,2,home,,,,,0,0
320401013,2,home,,,,,0,0
320402027,2,away,,,,,1,1
320402004,2,away,,,,,0,0
320402025,2,away,,,,,0,0
320402006,2,away,,,,,0,0
320402022,2,away,,,,,1,0
320402023,2,home,,,,,0,1
320403005,2,away,,,,,0,0
320403011,2,home,,,,,0,0
320403028,2,home,,,,,0,0
320403008,2,home,,,,,0,0
320403014,2,home,,,,,0,0
320403029,2,home,,,,,1,0
320403023,2,away,,,,,1,0
320403013,2,home,,,,,0,0
320404020,2,away,,,,,1,1
320404027,2,away,,,,,0,1
320404001,2,home,,,,,0,1
320404002,2,away,,,,,0,1
320404003,2,home,,,,,0,0
320404014,2,home,,,,,0,0
320404015,2,home,,,,,0,0
320404016,2,away,,,,,0,1
320404006,2,home,,,,,0,1
320404026,2,away,,,,,0,1
320404022,2,home,,,,,0,1
320404012,2,away,,,,,0,1
320405019,2,away,,,,,0,0
320405008,2,home,,,,,0,1
320405004,2,home,,,,,0,0
320405023,2,away,,,,,0,1
320406011,2,home,,,,,0,1
320406001,2,home,,,,,0,1
320406014,2,away,,,,,1,1
320406017,2,home,,,,,1,1
320406028,2,away,,,,,0,1
320406006,2,away,,,,,0,0
320406015,2,home,,,,,0,0
320406024,2,home,,,,,0,0
320406007,2,home,,,,,0,0
320406026,2,home,,,,,0,0
320406013,2,away,,,,,0,0
320407011,2,away,,,,,1,1
320407003,2,home,,,,,1,0
320407020,2,away,,,,,0,0
320407029,2,home,,,,,0,1
320407030,2,away,,,,,1,0
320407015,2,home,,,,,1,1
320407021,2,home,,,,,1,1
320407009,2,home,,,,,1,1
320407012,2,home,,,,,0,0
320408018,2,home,,,,,0,0
320408002,2,home,,,,,1,0
320408014,2,home,,,,,0,0
320408017,2,home,,,,,0,0
320408024,2,home,,,,,1,1
320408025,2,home,,,,,0,0
320408023,2,away,,,,,1,0
320409011,2,home,,,,,0,1
320409019,2,home,,,,,1,1
320409030,2,away,,,,,1,0
320409003,2,away,,,,,0,0
320409015,2,away,,,,,0,0
320409029,2,home,,,,,0,0
320409007,2,home,,,,,0,0
320409016,2,away,,,,,0,0
320409026,2,home,,,,,0,0
320409022,2,away,,,,,0,1
320410005,2,home,,,,,0,1
320410014,2,away,,,,,0,0
320410027,2,home,,,,,1,1
320410017,2,away,,,,,0,0
320410006,2,home,,,,,0,0
320410004,2,home,,,,,0,0
320411005,2,away,,,,,1,0
320411028,2,away,,,,,0,1
320411002,2,home,,,,,0,0
320411003,2,home,,,,,0,1
320411010,2,away,,,,,0,0
320411015,2,away,,,,,0,1
320411025,2,away,,,,,0,0
320411029,2,home,,,,,0,0
320411024,2,away,,,,,0,0
320411007,2,home,,,,,0,0
320411022,2,home,,,,,0,0
320412030,2,away,,,,,0,0
320412004,2,home,,,,,0,0
320412016,2,away,,,,,1,1
320412024,2,home,,,,,1,1
320412009,2,away,,,,,1,0
320413011,2,home,,,,,0,0
320413019,2,away,,,,,0,1
320413020,2,away,,,,,0,0
320413028,2,home,,,,,0,1
320413014,2,home,,,,,0,1
320413018,2,home,,,,,1,0
320413003,2,home,,,,,0,0
320413008,2,away,,,,,0,0
320413010,2,away,,,,,0,0
320413025,2,home,,,,,0,0
320413013,2,home,,,,,0,0
320413022,2,away,,,,,0,1
320414012,2,home,,,,,1,1
320414027,2,away,,,,,1,1
320414017,2,away,,,,,1,1
320414016,2,away,,,,,0,1
320414029,2,home,,,,,0,1
320414015,2,away,,,,,1,0
320414024,2,home,,,,,0,1
320415018,2,away,,,,,0,0
320415013,2,home,,,,,1,1
320415001,2,away,,,,,0,0
320415005,2,away,,,,,1,0
320415008,2,away,,,,,1,0
320415023,2,home,,,,,1,1
320415030,2,away,,,,,0,1
320415003,2,home,,,,,1,0
320415007,2,home,,,,,0,0
320416011,2,home,,,,,1,1
320416019,2,home,,,,,1,0
320416028,2,away,,,,,1,1
320416030,2,away,,,,,1,1
320416017,2,away,,,,,0,1
320416004,2,away,,,,,0,0
320416010,2,away,,,,,1,1
320416026,2,home,,,,,0,0
320416021,2,home,,,,,0,0
320416009,2,away,,,,,0,0
320416012,2,home,,,,,0,0
320417020,2,away,,,,,1,1
320417008,2,home,,,,,0,0
320417016,2,away,,,,,0,0
320417018,2,home,,,,,0,0
320417013,2,away,,,,,0,1
320418005,2,away,,,,,1,1
320418027,2,home,,,,,1,0
320418030,2,away,,,,,0,1
320418001,2,home,,,,,0,1
320418014,2,home,,,,,0,0
320418017,2,away,,,,,0,0
