id,season_type,two_way_winner,handicap_winner,over_under_result,home_line_margin,over_under,home_b2b,away_b2b
400278466,2,away,away,,-3.5,,0,1
400278467,2,away,away,,5.0,,1,0
400278468,2,home,home,,-9.5,,0,1
400278469,2,away,away,,-6.5,,0,1
400278470,2,home,home,,-3.5,,0,1
400278471,2,home,home,,1.0,,0,1
400278472,2,away,away,,-3.0,,1,1
400278473,2,home,home,,-7.0,,1,1
400278474,2,home,home,,-2.0,,0,0
400278475,2,home,home,,-3.0,,1,1
400278476,2,home,home,,2.5,,1,1
400278477,2,home,home,,-9.0,,1,1
400278478,2,away,away,,2.0,,0,0
400278479,2,away,away,,8.0,,0,0
400278480,2,home,home,,5.0,,1,0
400278481,2,away,away,,4.0,,0,0
400278482,2,home,home,,6.0,,0,0
400278483,2,away,away,,-5.5,,0,0
400278484,2,away,away,,-5.5,,0,1
400278485,2,away,away,,-4.0,,0,0
400278486,2,away,away,,-2.0,,0,1
400278487,2,away,away,,-5.5,,0,0
400278488,2,away,away,,-4.5,,0,0
400278489,2,home,home,,2.0,,0,0
400278490,2,home,home,,-11.0,,0,0
400278491,2,home,away,,-9.0,,0,0
400278492,2,home,home,,5.0,,0,0
400278493,2,home,away,,-9.0,,0,0
400278494,2,away,away,,-3.0,,0,0
400278495,2,away,away,,4.0,,0,0
400278496,2,away,home,,2.5,,0,0
400278497,2,home,home,,-11.0,,0,0
400278498,2,home,home,,-0.0,,0,0
400278499,2,home,home,,-0.0,,0,1
400278500,2,away,away,,-8.5,,0,1
400278501,2,home,home,,-2.5,,0,0
400278502,2,home,away,,-6.0,,0,0
400278503,2,home,home,,-5.0,,0,1
400278504,2,away,away,,-1.5,,0,1
400278505,2,home,home,,-9.5,,0,1
400278506,2,home,tie,,-10.0,,0,1
400278507,2,away,away,,-4.5,,0,0
400278508,2,away,away,over,3.0,200.0,0,1
400436572,2,home,,,,,0,0
400278509,2,away,away,,-3.5,,0,0
400278510,2,away,away,,-6.0,,0,0
400278511,2,home,away,,-6.0,,0,0
400278512,2,away,away,,3.0,,0,0
400278513,2,away,away,,-1.5,,0,0
400278514,2,home,tie,,-7.0,,0,0
400278515,2,home,home,,-4.0,,0,0
400278516,2,away,home,,8.5,,0,0
400278517,2,away,away,,-5.0,,0,0
400278518,2,away,away,,-1.0,,1,1
400278519,2,away,away,,3.0,,1,1
400278521,2,home,home,,-4.0,,0,0
400278520,2,home,home,,-0.0,,0,1
400278522,2,away,away,,5.0,,0,0
400278523,2,away,away,,-3.5,,1,1
400278524,2,home,home,,3.5,,0,0
400278525,2,home,home,,-3.5,,0,0
400278526,2,home,home,,-9.0,,0,1
400278527,2,home,home,,-7.5,,0,1
400278528,2,home,home,,-9.5,,1,1
400278529,2,away,away,,3.0,,0,1
400278530,2,away,away,,-3.5,,0,0
400278531,2,home,home,,2.5,,0,0
400278532,2,home,home,,3.5,,0,0
400278533,2,away,away,,6.0,,0,1
400278534,2,home,home,,-9.5,,0,0
400278535,2,away,away,,-3.0,,0,0
400278536,2,home,home,,-9.0,,0,0
400278537,2,home,away,,-11.5,,0,0
400278538,2,away,away,,1.0,,0,0
400278539,2,home,home,,-12.0,,0,0
400278540,2,away,away,,-0.0,,0,0
400278541,2,home,away,,-10.0,,0,0
400278542,2,home,home,,2.5,,0,1
400278543,2,home,home,,2.0,,1,1
400278544,2,away,away,,8.5,,1,1
400278545,2,away,away,,4.5,,1,0
400278546,2,away,away,,6.0,,0,0
400278547,2,away,away,,3.5,,1,1
400278548,2,away,away,,-3.5,,0,1
400278549,2,home,home,,-10.0,,0,0
400278550,2,away,away,,-3.0,,1,1
400278552,2,away,home,,2.5,,1,1
400278553,2,home,away,,-13.5,,0,0
400278554,2,home,home,,-6.0,,1,1
400278551,2,away,away,,3.5,,0,0
400278555,2,home,away,,-9.0,,0,1
400278556,2,away,away,,8.5,,0,0
400278557,2,home,home,,-1.0,,0,0
400278558,2,home,home,,-8.5,,0,0
400278559,2,away,away,,-3.5,,0,0
400278560,2,away,away,,2.0,,0,0
400278561,2,home,home,,-6.0,,0,0
400278562,2,away,away,,-5.0,,0,1
400278563,2,away,away,,-11.5,,0,0
400278564,2,home,home,,-8.0,,0,0
400278565,2,home,away,,-14.5,,0,0
400278566,2,away,away,,-9.0,,0,0
400278567,2,away,away,,-2.0,,0,0
400278568,2,away,away,,-5.0,,0,0
400278569,2,home,away,,-4.5,,0,0
400278570,2,home,home,,-15.5,,0,0
400278571,2,away,away,,2.5,,1,1
400278572,2,home,home,,1.5,,1,0
400278574,2,away,away,tie,-6.5,191.0,0,0
400278573,2,home,away,,-8.5,,0,1
400278575,2,home,tie,,-6.0,,0,1
400278576,2,away,away,,-7.0,,0,1
400278577,2,home,home,,-13.0,,0,1
400278578,2,away,away,,-16.0,,0,1
400278579,2,away,away,,-5.0,,0,0
400278580,2,away,away,,-5.0,,0,0
400278581,2,away,away,,-0.0,,0,0
400278582,2,home,home,,-8.0,,0,0
400278583,2,home,home,,-10.0,,0,0
400278584,2,away,away,,2.5,,0,1
400278585,2,away,away,,2.0,,0,0
400278586,2,away,home,,8.5,,0,0
400278587,2,home,home,,-3.0,,0,0
400278589,2,away,away,,7.0,,0,1
400278588,2,home,away,,-8.0,,0,0
400278590,2,away,away,,-3.5,,0,0
400278591,2,home,away,,-6.0,,0,0
400278592,2,home,home,,-14.5,,0,0
400278593,2,home,home,,-9.0,,0,0
400278594,2,home,home,,3.5,,0,0
400278595,2,home,home,,-0.0,,0,0
400278596,2,home,home,,-2.0,,0,1
400278597,2,home,home,,-5.0,,0,1
400278598,2,home,home,,-6.0,,0,1
400278599,2,home,home,,-8.5,,0,0
400278600,2,away,away,,1.5,,1,1
400278601,2,away,away,,-1.5,,1,1
400278602,2,home,away,,-5.5,,1,0
400278603,2,away,away,,8.0,,1,1
400278604,2,home,home,,-6.0,,1,1
400278605,2,home,home,,-5.5,,0,0
400278606,2,home,home,,-11.0,,0,0
400278607,2,home,away,,-6.5,,0,1
400278608,2,home,away,,-6.0,,0,0
400278609,2,away,away,,2.5,,0,0
400278610,2,home,away,,-4.5,,0,0
400278611,2,away,away,,-9.0,,0,0
400278612,2,away,away,,10.0,,0,0
400278613,2,home,home,,-9.0,,0,1
400278614,2,home,home,,-12.0,,0,0
400278615,2,home,home,,-6.0,,0,0
400278616,2,away,away,,1.0,,0,0
400278617,2,home,home,,-8.0,,0,0
400278618,2,away,tie,,7.0,,0,1
400278619,2,away,away,,8.5,,0,0
400278620,2,home,home,,1.0,,0,0
400278621,2,away,away,,-8.5,,0,1
400278622,2,home,home,,-8.0,,0,1
400278623,2,home,away,,-16.0,,0,0
400278624,2,away,away,,3.0,,0,0
400278625,2,home,away,,-7.0,,0,0
400278626,2,away,away,,1.5,,0,1
400278627,2,home,home,,3.5,,0,0
400278628,2,home,home,,-2.0,,0,0
400278629,2,home,home,,-8.0,,0,0
400278630,2,away,away,,-0.0,,0,0
400278631,2,home,home,,-9.0,,0,0
400278632,2,home,away,,-11.0,,0,1
400278633,2,away,home,,7.0,,1,0
400278634,2,home,home,,-3.5,,0,1
400278635,2,away,away,,14.0,,0,1
400278636,2,away,away,,9.0,,0,0
400278638,2,home,home,,-5.5,,0,0
400278639,2,away,home,,3.5,,0,0
400278640,2,away,away,,3.5,,0,0
400278637,2,home,tie,,-5.0,,0,0
400278641,2,home,away,,-14.0,,0,0
400278642,2,home,away,,-4.0,,0,0
400278643,2,away,away,,-10.5,,0,0
400278644,2,home,home,,-5.0,,0,0
400278645,2,home,away,,-7.0,,0,0
400278646,2,away,away,,-2.5,,0,0
400278647,2,away,away,,-4.0,,1,1
400278648,2,home,home,,-7.5,,0,1
400278649,2,home,home,,-10.5,,1,1
400278650,2,home,home,,-7.5,,1,0
400278651,2,home,home,,-13.0,,0,0
400278652,2,home,home,,7.0,,1,1
400278653,2,away,away,,-4.5,,1,0
400278654,2,home,home,,-10.0,,1,1
400278655,2,home,home,,-6.5,,1,1
400278656,2,home,away,,-6.0,,1,1
400278657,2,home,home,,3.5,,1,1
400278658,2,home,home,,-6.0,,1,1
400278659,2,home,tie,,-2.0,,0,1
400278660,2,away,away,,6.5,,0,1
400278661,2,away,away,,-1.0,,0,1
400278662,2,home,home,,-13.0,,0,0
400278663,2,home,home,,3.0,,1,1
400278664,2,home,home,,-2.5,,0,0
400278665,2,home,home,,-9.5,,0,1
400278666,2,away,away,,7.5,,0,0
400278667,2,home,home,,-3.5,,0,0
400278668,2,home,home,,10.0,,0,0
400278669,2,away,away,,6.5,,0,0
400278670,2,home,home,,-1.0,,0,0
400278671,2,home,home,,-6.0,,1,0
400278672,2,home,home,,-10.0,,0,0
400278673,2,away,away,,-1.5,,0,0
400278674,2,home,home,,10.0,,0,1
400278675,2,away,away,,1.5,,0,0
400278676,2,away,home,,9.0,,0,1
400278677,2,home,home,,1.0,,1,0
400278678,2,home,home,,-14.5,,0,0
400278679,2,home,home,,-5.5,,1,0
400278680,2,home,home,,-2.5,,1,1
400278681,2,home,home,,-12.0,,0,0
400278682,2,home,home,,-12.5,,0,0
400278683,2,home,home,,3.5,,0,0
400278684,2,home,home,,-7.0,,0,0
400278685,2,away,away,,-6.0,,0,1
400278686,2,home,away,,-12.5,,0,0
400278687,2,home,away,,-8.0,,0,0
400278688,2,home,home,,-4.0,,0,1
400278689,2,home,home,,-12.5,,0,0
400278690,2,home,home,,-4.0,,0,0
400278691,2,away,away,,-10.0,,0,0
400278692,2,home,home,,-7.5,,0,1
400278693,2,home,away,,-14.5,,0,0
400278694,2,home,away,,-15.5,,0,0
400278695,2,away,away,,6.0,,0,0
400278696,2,home,home,,-9.0,,1,0
400278697,2,home,away,,-7.5,,0,0
400278698,2,away,away,,-6.0,,0,0
400278699,2,home,home,,-6.0,,1,1
400278700,2,home,home,,-14.0,,0,1
400278701,2,home,home,,6.0,,0,1
400278702,2,home,away,,-12.0,,0,1
400278703,2,home,home,,-1.5,,0,1
400278704,2,home,home,,-10.0,,0,0
400278705,2,away,away,,6.5,,0,1
400278706,2,home,away,,-10.5,,1,1
400278707,2,home,tie,,-13.0,,0,0
400278708,2,away,away,,-6.5,,1,1
400278709,2,home,home,,2.0,,1,0
400278710,2,away,away,,5.5,,1,1
400278711,2,away,away,,-4.0,,0,0
400278712,2,home,home,,-9.5,,0,0
400278713,2,home,away,,-1.5,,0,1
400278714,2,home,home,,6.5,,0,0
400278715,2,away,away,,6.5,,1,0
400278716,2,away,away,,-4.0,,0,1
400278717,2,away,away,,4.5,,1,0
400278718,2,away,home,,6.0,,0,0
400278719,2,away,home,,2.5,,0,0
400278720,2,home,home,,-13.0,,0,0
400278721,2,away,away,,3.0,,0,0
400278722,2,home,home,,3.5,,0,1
400278723,2,away,away,,-10.0,,0,0
400278724,2,home,home,,-11.0,,1,0
400278725,2,home,home,,-6.0,,0,0
400278726,2,away,away,,-8.5,,0,1
400278727,2,home,home,,9.5,,0,0
400278728,2,home,home,,7.0,,0,0
400278729,2,away,home,,11.0,,0,1
400278730,2,home,home,,-10.0,,1,1
400278731,2,home,home,,-5.0,,0,0
400278732,2,home,home,,1.5,,0,1
400278733,2,home,home,,3.0,,0,0
400278734,2,home,away,,-8.0,,0,0
400278735,2,away,away,,-4.5,,0,0
400278736,2,home,home,,-8.5,,0,0
400278737,2,away,away,,-0.0,,0,0
400278738,2,home,home,,-10.0,,1,0
400278739,2,away,away,,-5.0,,0,0
400278740,2,home,away,,-14.0,,0,1
400278741,2,home,away,,-4.5,,0,0
400278742,2,away,away,,-2.5,,0,0
400278743,2,away,home,,10.5,,0,1
400278744,2,home,home,,-7.0,,0,0
400278745,2,away,away,,-7.5,,0,0
400278746,2,home,away,,-16.0,,0,0
400278747,2,home,home,,5.0,,0,0
400278748,2,home,home,,-13.0,,0,0
400278749,2,home,home,,-4.0,,0,0
400278750,2,home,away,,-10.0,,0,0
400278751,2,away,away,,-4.5,,0,1
400278752,2,away,away,,-9.0,,0,0
400278753,2,away,home,,3.0,,0,1
400278754,2,home,home,,-6.0,,1,1
400278755,2,home,home,,1.0,,0,0
400278756,2,home,away,,-8.5,,1,1
400278757,2,home,away,,-15.0,,0,0
400278758,2,home,away,,-8.0,,0,0
400278759,2,home,home,,-8.5,,0,1
400278760,2,away,away,,-3.5,,0,0
400278761,2,home,home,,-18.5,,0,1
400278762,2,home,home,,1.5,,1,1
400278763,2,home,home,,-12.5,,0,0
400278764,2,away,away,,-0.0,,1,0
400278765,2,home,away,,-6.5,,1,1
400278766,2,away,home,,4.5,,0,1
400278767,2,away,away,,-1.5,,1,0
400278768,2,home,home,,3.0,,1,1
400278769,2,away,away,,12.5,,0,1
400278770,2,home,away,,-7.5,,1,1
400278771,2,home,home,,6.5,,0,0
400278772,2,home,home,,-8.5,,0,1
400278773,2,home,home,,-1.0,,0,0
400278774,2,away,away,,-2.0,,0,0
400278775,2,away,away,,-2.0,,0,0
400278776,2,home,home,,-1.0,,0,0
400278777,2,away,away,,3.0,,0,0
400278778,2,home,home,,-1.0,,1,0
400278779,2,home,home,,-4.0,,0,0
400278780,2,away,home,,3.0,,0,1
400278781,2,home,home,,-1.5,,1,0
400278782,2,home,home,,5.0,,0,0
400278783,2,away,away,,5.0,,0,1
400278784,2,away,away,,-1.5,,0,0
400278785,2,home,home,,5.0,,0,0
400278786,2,away,home,,5.0,,0,0
400278787,2,home,home,,5.0,,0,0
400278788,2,home,home,,-10.0,,0,0
400278789,2,away,away,,-10.0,,0,0
400278790,2,away,away,,-2.5,,0,0
400278791,2,home,home,,-2.0,,0,1
400278792,2,away,away,,-3.5,,0,1
400278793,2,away,away,,1.5,,1,1
400278794,2,home,home,,3.0,,0,1
400278795,2,home,home,,-2.0,,0,0
400278796,2,home,away,,-13.5,,0,0
400278797,2,away,away,,1.5,,0,0
400278798,2,away,away,,1.0,,0,0
400278799,2,home,home,,-5.5,,0,0
400278800,2,away,away,,8.0,,0,0
400278801,2,home,home,,8.5,,0,0
400278802,2,home,away,,-4.5,,0,0
400278803,2,home,home,,-8.0,,0,0
400278804,2,away,away,,-3.5,,0,0
400278805,2,home,away,,-4.0,,1,0
400278806,2,home,away,,-12.0,,1,1
400278807,2,home,away,,-9.5,,0,0
400278808,2,home,home,,-2.0,,1,1
400278809,2,away,away,,5.5,,1,1
400278810,2,away,away,,5.5,,0,1
400278811,2,home,home,,-5.0,,1,1
400278812,2,away,home,,10.5,,0,0
400278813,2,away,away,,1.5,,0,0
400278814,2,home,home,,-9.0,,0,1
400278815,2,home,home,,-3.5,,0,0
400278816,2,home,home,,-6.0,,1,0
400278817,2,home,away,,-9.0,,1,0
400278818,2,away,away,,-1.5,,1,1
400278819,2,home,home,,-6.5,,0,0
400278820,2,away,away,,-6.5,,1,1
400278821,2,home,away,,-10.0,,0,1
400278822,2,home,home,,-10.5,,0,0
400278823,2,home,away,,-3.5,,0,0
400278824,2,home,away,,-12.5,,0,0
400278825,2,home,home,,-3.0,,0,0
400278826,2,home,home,,-8.5,,0,0
400278827,2,away,away,,-4.0,,0,0
400278828,2,home,home,,-1.0,,0,0
400278829,2,away,away,,-8.0,,0,0
400278830,2,home,home,,-5.0,,0,0
400278831,2,home,home,,-4.5,,0,1
400278832,2,home,home,,4.0,,1,0
400278833,2,away,away,,-3.5,,0,0
400278834,2,away,away,,1.0,,0,0
400278835,2,home,away,,-8.5,,1,0
400278836,2,away,away,,-7.5,,0,0
400278837,2,home,tie,,-14.0,,0,0
400278838,2,away,away,,-1.0,,0,0
